Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
45916092,03/30/2020 02:24:43 PM,03/30/2020 03:19:12 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11238,828 PACIFIC STREET,PACIFIC STREET,VANDERBILT AVENUE,UNDERHILL AVENUE,VANDERBILT AVENUE,UNDERHILL AVENUE,,BROOKLYN,PACIFIC STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 07:19:14 PM,08 BROOKLYN,3011300011,BROOKLYN,993407,187313,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.680802943376,-73.96698522478550,"(40.680802943376, -73.96698522478545)"
45920726,03/30/2020 08:04:04 PM,,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10469,1172 EAST GUNHILL ROAD,EAST GUNHILL ROAD,HERING AVENUE,TENBROECK AVENUE,HERING AVENUE,TENBROECK AVENUE,,BRONX,EAST GUN HILL ROAD,,In Progress,,,,11 BRONX,2046160042,BRONX,1024863,257419,PHONE,Unspecified,BRONX,,,,,,,,40.87313666722290,-73.8531497195341,"(40.87313666722291, -73.8531497195341)"
45919179,03/30/2020 12:20:45 PM,03/30/2020 05:32:21 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11216,1484 FULTON STREET,FULTON STREET,TOMPKINS AVENUE,KINGSTON AVENUE,TOMPKINS AVENUE,KINGSTON AVENUE,,BROOKLYN,FULTON STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 09:32:22 PM,03 BROOKLYN,3018630038,BROOKLYN,1000425,187008,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6799557456854,-73.94168316786820,"(40.6799557456854, -73.94168316786818)"
45920845,03/30/2020 10:26:00 AM,03/30/2020 10:52:11 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11220,837 64 STREET,64 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,,BROOKLYN,64 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 02:52:15 PM,10 BROOKLYN,3057350017,BROOKLYN,981196,169786,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.632699382024200,-74.01100299706510,"(40.632699382024164, -74.01100299706508)"
45918129,03/30/2020 05:55:29 PM,03/30/2020 11:09:07 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11414,149-26 81 STREET,81 STREET,149 AVENUE,151 AVENUE,149 AVENUE,151 AVENUE,,HOWARD BEACH,81 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/31/2020 03:09:10 AM,10 QUEENS,4114120020,QUEENS,1024774,182949,ONLINE,Unspecified,QUEENS,,,,,,,,40.668736737492900,-73.85392057352610,"(40.668736737492935, -73.85392057352608)"
45916094,03/30/2020 02:44:15 PM,03/30/2020 05:51:24 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11379,79-53 69 AVENUE,69 AVENUE,79 STREET,80 STREET,79 STREET,80 STREET,,MIDDLE VILLAGE,69 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 09:51:27 PM,05 QUEENS,4037990058,QUEENS,1019828,197919,PHONE,Unspecified,QUEENS,,,,,,,,40.7098471577268,-73.87167064953670,"(40.7098471577268, -73.87167064953671)"
45919567,03/30/2020 09:00:21 AM,03/30/2020 12:07:00 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11375,107-50 QUEENS BOULEVARD,QUEENS BOULEVARD,70 ROAD,71 AVENUE,70 ROAD,71 AVENUE,,FOREST HILLS,QUEENS BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 04:07:05 PM,06 QUEENS,4032390009,QUEENS,1027368,202228,ONLINE,Unspecified,QUEENS,,,,,,,,40.721640781388100,-73.84444642665550,"(40.721640781388054, -73.84444642665554)"
45919164,03/30/2020 02:28:34 PM,03/30/2020 03:07:45 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10306,309 KISWICK STREET,KISWICK STREET,GREELEY AVENUE,DEAD END,GREELEY AVENUE,DEAD END,,STATEN ISLAND,KISWICK STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 07:07:47 PM,02 STATEN ISLAND,5038210052,STATEN ISLAND,956844,147527,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.57156112234090,-74.09864839478680,"(40.57156112234091, -74.09864839478684)"
45916850,03/30/2020 09:44:04 AM,03/30/2020 10:32:27 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10003,221 EAST   10 STREET,EAST   10 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,,NEW YORK,EAST   10 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 02:32:29 PM,03 MANHATTAN,1004520047,MANHATTAN,988226,204979,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72929579505960,-73.98565444285820,"(40.72929579505963, -73.98565444285822)"
45916050,03/30/2020 01:08:34 PM,03/30/2020 06:22:30 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10461,2500 HALSEY STREET,HALSEY STREET,SEABURY AVENUE,COMMERCE AVENUE,SEABURY AVENUE,COMMERCE AVENUE,,BRONX,HALSEY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 10:22:32 PM,10 BRONX,2038520001,BRONX,1027846,244452,PHONE,Unspecified,BRONX,,,,,,,,40.83753195046190,-73.84244800879900,"(40.83753195046188, -73.84244800879902)"
45918084,03/30/2020 10:22:50 AM,03/30/2020 10:44:08 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11101,JACKSON AVENUE,JACKSON AVENUE,JACKSON AVENUE,ORCHARD STREET,JACKSON AVENUE,ORCHARD STREET,,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 02:44:13 PM,02 QUEENS,,QUEENS,1001175,211934,ONLINE,Unspecified,QUEENS,,,,,,,,40.748370241881600,-73.93891647594350,"(40.748370241881595, -73.93891647594351)"
45918818,03/30/2020 10:00:43 AM,03/30/2020 04:46:16 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,11205,33 FRANKLIN AVENUE,FRANKLIN AVENUE,FLUSHING AVENUE,PARK AVENUE,FLUSHING AVENUE,PARK AVENUE,,BROOKLYN,FRANKLIN AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 08:46:17 PM,03 BROOKLYN,3018850023,BROOKLYN,995695,193604,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69806762687700,-73.95872535155300,"(40.69806762687695, -73.95872535155297)"
45915396,03/30/2020 06:25:28 PM,03/30/2020 09:56:15 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11221,480 MONROE STREET,MONROE STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,,BROOKLYN,MONROE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/31/2020 01:56:20 AM,03 BROOKLYN,3016390003,BROOKLYN,1001344,189526,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68686535301240,-73.93836344764290,"(40.68686535301236, -73.93836344764286)"
45919504,03/30/2020 10:38:32 AM,03/30/2020 12:05:48 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11368,38-10 JUNCTION BOULEVARD,JUNCTION BOULEVARD,38 AVENUE,ROOSEVELT AVENUE,38 AVENUE,ROOSEVELT AVENUE,,CORONA,JUNCTION BOULEVARD,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,03/30/2020 04:05:50 PM,03 QUEENS,4014840048,QUEENS,1020366,212381,ONLINE,Unspecified,QUEENS,,,,,,,,40.7495395874485,-73.86965247185390,"(40.7495395874485, -73.86965247185385)"
45915348,03/30/2020 12:45:36 PM,03/30/2020 06:21:59 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11206,203 MAUJER STREET,MAUJER STREET,GRAHAM AVENUE,HUMBOLDT STREET,GRAHAM AVENUE,HUMBOLDT STREET,,BROOKLYN,MAUJER STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,03/30/2020 10:22:03 PM,01 BROOKLYN,3027890026,BROOKLYN,1000285,198341,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.711062447868700,-73.94216094031530,"(40.711062447868684, -73.94216094031525)"
45917003,03/30/2020 07:50:33 PM,03/30/2020 07:51:36 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11369,99-10 ASTORIA BOULEVARD,ASTORIA BOULEVARD,27 AVENUE,100 STREET,27 AVENUE,100 STREET,,EAST ELMHURST,ASTORIA BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 11:51:39 PM,03 QUEENS,4013790045,QUEENS,1020230,216962,ONLINE,Unspecified,QUEENS,,,,,,,,40.76211380656390,-73.87011879925040,"(40.76211380656392, -73.87011879925043)"
45919931,03/30/2020 08:21:14 AM,03/30/2020 01:51:16 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10001,11 AVENUE,11 AVENUE,11 AVENUE,WEST   29 STREET,11 AVENUE,WEST   29 STREET,,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 05:51:19 PM,04 MANHATTAN,,MANHATTAN,983066,213485,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75264346296050,-74.00427341365130,"(40.75264346296054, -74.00427341365126)"
45915364,03/30/2020 06:11:49 PM,03/30/2020 06:26:13 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11208,127 MC KINLEY AVENUE,MC KINLEY AVENUE,CRESCENT STREET,AUTUMN AVENUE,CRESCENT STREET,AUTUMN AVENUE,,BROOKLYN,MC KINLEY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 10:26:18 PM,05 BROOKLYN,3041690001,BROOKLYN,1020093,186896,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67959054185460,-73.87077345464770,"(40.67959054185458, -73.87077345464765)"
45919300,03/30/2020 07:51:54 AM,03/30/2020 09:28:50 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10314,291 CHELSEA ROAD,CHELSEA ROAD,RIVER ROAD,EDWARD CURRY AVENUE,RIVER ROAD,EDWARD CURRY AVENUE,,STATEN ISLAND,CHELSEA ROAD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 01:28:52 PM,02 STATEN ISLAND,5018150160,STATEN ISLAND,931843,162252,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.611865672292300,-74.18875394654270,"(40.611865672292275, -74.18875394654268)"
45917703,03/30/2020 10:51:47 AM,03/30/2020 12:44:01 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11435,147-01 105 AVENUE,105 AVENUE,SUTPHIN BOULEVARD,148 STREET,SUTPHIN BOULEVARD,148 STREET,,JAMAICA,105 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 04:44:05 PM,12 QUEENS,4100580001,QUEENS,1038716,192820,ONLINE,Unspecified,QUEENS,,,,,,,,40.6957555242638,-73.80358332523070,"(40.6957555242638, -73.80358332523069)"
45916114,03/30/2020 11:55:41 AM,03/30/2020 12:02:42 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11413,184-45 147 AVENUE,147 AVENUE,SPRINGFIELD BOULEVARD,SPRINGFIELD LANE,SPRINGFIELD BOULEVARD,SPRINGFIELD LANE,,SPRINGFIELD GARDENS,147 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 04:02:48 PM,13 QUEENS,4133630006,QUEENS,1050564,179613,ONLINE,Unspecified,QUEENS,,,,,,,,40.659424579805000,-73.76098691274340,"(40.659424579805034, -73.76098691274338)"
45916876,03/30/2020 02:53:43 PM,03/30/2020 09:44:14 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11234,4622 AVENUE J,AVENUE J,EAST   46 STREET,SCHENECTADY AVENUE,EAST   46 STREET,SCHENECTADY AVENUE,,BROOKLYN,AVENUE J,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/31/2020 01:44:22 AM,18 BROOKLYN,3077940047,BROOKLYN,1003280,168059,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62793921833250,-73.93144331344990,"(40.62793921833247, -73.93144331344988)"
45920301,03/30/2020 02:59:10 PM,03/30/2020 03:34:39 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,11214,2214 80 STREET,80 STREET,BAY PARKWAY,23 AVENUE,BAY PARKWAY,23 AVENUE,,BROOKLYN,80 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 07:34:42 PM,11 BROOKLYN,,BROOKLYN,987099,159689,PHONE,Unspecified,BROOKLYN,,,,,,,,40.604985284323,-73.98973984087430,"(40.604985284323, -73.98973984087425)"
45915381,03/30/2020 06:22:58 PM,03/30/2020 06:37:02 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11419,104-33 129 STREET,129 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,,SOUTH RICHMOND HILL,129 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,03/30/2020 10:37:04 PM,10 QUEENS,4095830072,QUEENS,1035261,190310,ONLINE,Unspecified,QUEENS,,,,,,,,40.688886758654600,-73.81606180298870,"(40.688886758654625, -73.81606180298867)"
45916115,03/30/2020 05:12:43 PM,03/30/2020 05:39:10 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10023,2131 BROADWAY,BROADWAY,WEST   74 STREET,WEST   75 STREET,WEST   74 STREET,WEST   75 STREET,,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 09:39:12 PM,07 MANHATTAN,1011660024,MANHATTAN,989399,223715,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.780720742519000,-73.98140786712330,"(40.780720742519044, -73.98140786712331)"
45917789,03/30/2020 03:31:49 PM,03/30/2020 04:27:22 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11354,156-40 NORTHERN BOULEVARD,NORTHERN BOULEVARD,156 STREET,157 STREET,156 STREET,157 STREET,,FLUSHING,NORTHERN BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 08:27:24 PM,07 QUEENS,4052750001,QUEENS,1037230,217660,ONLINE,Unspecified,QUEENS,,,,,,,,40.76394410398910,-73.80874657980640,"(40.76394410398912, -73.80874657980642)"
45919579,03/30/2020 07:36:05 AM,03/30/2020 07:49:21 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,11222,21 INDIA STREET,INDIA STREET,DEAD END,WEST STREET,DEAD END,WEST STREET,,BROOKLYN,INDIA STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 11:49:25 AM,01 BROOKLYN,3025307502,BROOKLYN,995282,205896,PHONE,Unspecified,BROOKLYN,,,,,,,,40.73180674931540,-73.96019462910860,"(40.73180674931541, -73.96019462910861)"
45918493,03/30/2020 09:14:07 AM,03/30/2020 10:07:36 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10023,256 WEST   75 STREET,WEST   75 STREET,BROADWAY,WEST END AVENUE,BROADWAY,WEST END AVENUE,,NEW YORK,WEST   75 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 02:07:41 PM,07 MANHATTAN,1011660161,MANHATTAN,989179,223959,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78139058328150,-73.98220206937610,"(40.78139058328149, -73.98220206937609)"
45920652,03/30/2020 01:45:16 PM,03/30/2020 02:38:02 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10309,74 ANDROVETTE STREET,ANDROVETTE STREET,MANLEY STREET,KREISCHER STREET,MANLEY STREET,KREISCHER STREET,,STATEN ISLAND,ANDROVETTE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 06:38:06 PM,03 STATEN ISLAND,5075900011,STATEN ISLAND,917997,134317,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.535097146669700,-74.2383490082055,"(40.535097146669685, -74.2383490082055)"
45916272,03/30/2020 01:16:15 PM,03/30/2020 01:53:30 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Park/Playground,11235,BRIGHTON    2 STREET,BRIGHTON    2 STREET,BRIGHTON    2 STREET,BRIGHTWATER COURT,BRIGHTON    2 STREET,BRIGHTWATER COURT,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 05:53:32 PM,13 BROOKLYN,,BROOKLYN,994011,148964,PHONE,Unspecified,BROOKLYN,,,,,,,,40.575542389709700,-73.96486301544190,"(40.575542389709724, -73.96486301544192)"
45920205,03/30/2020 08:11:03 PM,03/30/2020 09:03:31 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,10024,2341 BROADWAY,BROADWAY,WEST   85 STREET,WEST   86 STREET,WEST   85 STREET,WEST   86 STREET,,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/31/2020 01:03:33 AM,07 MANHATTAN,1012330011,MANHATTAN,990608,226257,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78769706839030,-73.97703997524070,"(40.78769706839026, -73.97703997524066)"
45919194,03/30/2020 10:39:47 AM,03/30/2020 12:46:41 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11201,105 COURT STREET,COURT STREET,SCHERMERHORN STREET,STATE STREET,SCHERMERHORN STREET,STATE STREET,,BROOKLYN,COURT STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 04:46:44 PM,02 BROOKLYN,3002710023,BROOKLYN,986517,190951,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690792867201700,-73.99182530224260,"(40.690792867201694, -73.99182530224263)"
45916085,03/30/2020 10:09:47 PM,,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11385,73-05 88 STREET,88 STREET,RUTLEDGE AVENUE,74 AVENUE,RUTLEDGE AVENUE,74 AVENUE,,RIDGEWOOD,88 STREET,,In Progress,,,,05 QUEENS,4038540060,QUEENS,1022118,197545,ONLINE,Unspecified,QUEENS,,,,,,,,40.708811113041900,-73.86341276788180,"(40.708811113041875, -73.86341276788178)"
45916370,03/30/2020 08:49:41 AM,03/30/2020 10:41:09 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11432,180-02 JAMAICA AVENUE,JAMAICA AVENUE,180 STREET,181 STREET,180 STREET,181 STREET,,JAMAICA,JAMAICA AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 02:41:11 PM,12 QUEENS,4103230001,QUEENS,1045122,197457,ONLINE,Unspecified,QUEENS,,,,,,,,40.7084412180512,-73.78044002341340,"(40.7084412180512, -73.78044002341339)"
45920708,03/30/2020 03:29:44 PM,03/30/2020 03:38:59 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11228,8101 15 AVENUE,15 AVENUE,81 STREET,82 STREET,81 STREET,82 STREET,,BROOKLYN,15 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 07:39:02 PM,11 BROOKLYN,3062940001,BROOKLYN,982407,163031,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61415865471190,-74.00663814383430,"(40.61415865471194, -74.00663814383425)"
